Longitude,Latitude,SVD1_SST,SVD1_TCF
42.5000,-87.5000,0.00000,0.00000
42.5000,-82.5000,0.00000,0.00000
42.5000,-77.5000,0.00000,0.00000
42.5000,-72.5000,0.00000,0.00000
42.5000,-67.5000,-0.04197,0.00000
42.5000,-62.5000,-0.06625,0.00000
42.5000,-57.5000,-0.05147,0.00000
42.5000,-52.5000,-0.04092,0.00000
42.5000,-47.5000,-0.01005,-0.00766
42.5000,-42.5000,0.00952,-0.04508
42.5000,-37.5000,-0.04349,-0.09946
42.5000,-32.5000,0.00289,-0.13676
42.5000,-27.5000,0.05138,-0.03007
42.5000,-22.5000,0.03274,0.04416
42.5000,-17.5000,0.02856,-0.01926
42.5000,-12.5000,0.01737,0.02756
42.5000,-7.5000,0.04336,0.02395
42.5000,-2.5000,0.04774,-0.02240
42.5000,2.5000,0.00000,-0.00159
42.5000,7.5000,0.00000,-0.03928
42.5000,12.5000,0.00000,-0.07380
42.5000,17.5000,0.00000,-0.03610
42.5000,22.5000,0.00000,0.00000
42.5000,27.5000,0.00000,0.00000
42.5000,32.5000,0.00000,0.00000
42.5000,37.5000,0.00000,0.00000
42.5000,42.5000,0.00000,0.00000
42.5000,47.5000,0.00000,0.00000
42.5000,52.5000,0.00000,0.00000
42.5000,57.5000,0.00000,0.00000
42.5000,62.5000,0.00000,0.00000
42.5000,67.5000,0.05080,0.00000
42.5000,72.5000,0.13654,0.00000
42.5000,77.5000,0.16407,0.00000
42.5000,82.5000,0.10172,0.00000
42.5000,87.5000,0.00115,0.00000
47.5000,-87.5000,0.00000,0.00000
47.5000,-82.5000,0.00000,0.00000
47.5000,-77.5000,0.00000,0.00000
47.5000,-72.5000,0.00000,0.00000
47.5000,-67.5000,0.00000,0.00000
47.5000,-62.5000,-0.05242,0.00000
47.5000,-57.5000,-0.03904,0.00000
47.5000,-52.5000,-0.04063,0.00000
47.5000,-47.5000,-0.02120,-0.00858
47.5000,-42.5000,-0.00806,-0.03045
47.5000,-37.5000,-0.02302,-0.04657
47.5000,-32.5000,0.03374,-0.00481
47.5000,-27.5000,0.06313,0.10014
47.5000,-22.5000,0.00000,-0.00228
47.5000,-17.5000,0.00000,-0.15857
47.5000,-12.5000,-0.00069,-0.08356
47.5000,-7.5000,0.03221,-0.07042
47.5000,-2.5000,0.02354,-0.06292
47.5000,2.5000,0.00164,-0.01714
47.5000,7.5000,0.00000,-0.09544
47.5000,12.5000,0.00277,-0.13414
47.5000,17.5000,0.00000,-0.05051
47.5000,22.5000,0.00000,0.00533
47.5000,27.5000,0.00000,0.00000
47.5000,32.5000,0.00000,0.00000
47.5000,37.5000,0.00000,0.00000
47.5000,42.5000,0.00000,0.00000
47.5000,47.5000,0.00000,0.00000
47.5000,52.5000,0.00000,0.00000
47.5000,57.5000,0.00000,0.00000
47.5000,62.5000,0.00000,0.00000
47.5000,67.5000,-0.00069,0.00000
47.5000,72.5000,0.11396,0.00000
47.5000,77.5000,0.17673,0.00000
47.5000,82.5000,0.09519,0.00000
47.5000,87.5000,0.00326,0.00000
52.5000,-87.5000,0.00000,0.00000
52.5000,-82.5000,0.00000,0.00000
52.5000,-77.5000,0.00000,0.00000
52.5000,-72.5000,0.00000,0.00000
52.5000,-67.5000,0.00000,0.00000
52.5000,-62.5000,-0.04996,0.00000
52.5000,-57.5000,-0.03793,0.00000
52.5000,-52.5000,-0.02924,0.00000
52.5000,-47.5000,-0.01013,-0.00220
52.5000,-42.5000,-0.01291,-0.01269
52.5000,-37.5000,-0.02736,-0.04058
52.5000,-32.5000,0.04237,-0.04316
52.5000,-27.5000,0.07694,0.08503
52.5000,-22.5000,0.05861,0.11825
52.5000,-17.5000,0.01066,-0.02197
52.5000,-12.5000,-0.03330,-0.08493
52.5000,-7.5000,-0.00411,-0.11275
52.5000,-2.5000,0.03370,-0.07004
52.5000,2.5000,0.04111,-0.04654
52.5000,7.5000,0.02638,-0.17753
52.5000,12.5000,-0.04676,-0.18375
52.5000,17.5000,0.00000,-0.01061
52.5000,22.5000,0.00000,0.05379
52.5000,27.5000,0.00000,0.01333
52.5000,32.5000,0.00000,0.00161
52.5000,37.5000,0.00000,0.00000
52.5000,42.5000,0.00000,0.00000
52.5000,47.5000,0.00000,0.00000
52.5000,52.5000,0.00000,0.00000
52.5000,57.5000,0.00000,0.00000
52.5000,62.5000,0.00000,0.00000
52.5000,67.5000,0.00000,0.00000
52.5000,72.5000,0.00000,0.00000
52.5000,77.5000,0.19107,0.00000
52.5000,82.5000,0.07209,0.00000
52.5000,87.5000,0.00808,0.00000
57.5000,-87.5000,0.00000,0.00000
57.5000,-82.5000,0.00000,0.00000
57.5000,-77.5000,0.00000,0.00000
57.5000,-72.5000,0.00000,0.00000
57.5000,-67.5000,0.00000,0.00000
57.5000,-62.5000,-0.05980,0.00000
57.5000,-57.5000,-0.04048,0.00000
57.5000,-52.5000,-0.03075,0.00000
57.5000,-47.5000,-0.01567,0.00072
57.5000,-42.5000,-0.06772,-0.02066
57.5000,-37.5000,-0.04239,-0.10651
57.5000,-32.5000,0.03970,-0.15092
57.5000,-27.5000,0.07863,-0.01850
57.5000,-22.5000,0.06390,0.12050
57.5000,-17.5000,0.00179,0.11774
57.5000,-12.5000,-0.04046,0.00894
57.5000,-7.5000,-0.01093,-0.09208
57.5000,-2.5000,0.03914,-0.05738
57.5000,2.5000,0.04873,-0.08362
57.5000,7.5000,0.01252,-0.43381
57.5000,12.5000,-0.01405,-0.59246
57.5000,17.5000,0.02891,-0.21248
57.5000,22.5000,0.00000,0.03601
57.5000,27.5000,0.00000,0.01354
57.5000,32.5000,0.00000,0.00644
57.5000,37.5000,0.00000,0.00000
57.5000,42.5000,0.00000,0.00000
57.5000,47.5000,0.00000,0.00000
57.5000,52.5000,0.00000,0.00000
57.5000,57.5000,0.00000,0.00000
57.5000,62.5000,0.00000,0.00000
57.5000,67.5000,0.00000,0.00000
57.5000,72.5000,0.12050,0.00000
57.5000,77.5000,0.21474,0.00000
57.5000,82.5000,0.06932,0.00000
57.5000,87.5000,0.00804,0.00000
62.5000,-87.5000,0.00000,0.00000
62.5000,-82.5000,0.00000,0.00000
62.5000,-77.5000,0.00000,0.00000
62.5000,-72.5000,0.00000,0.00000
62.5000,-67.5000,0.00000,0.00000
62.5000,-62.5000,-0.06458,0.00000
62.5000,-57.5000,-0.05547,0.00000
62.5000,-52.5000,-0.04184,0.00000
62.5000,-47.5000,-0.05763,0.00184
62.5000,-42.5000,-0.10520,-0.00823
62.5000,-37.5000,-0.06698,-0.06465
62.5000,-32.5000,0.05137,-0.12580
62.5000,-27.5000,0.08639,-0.20032
62.5000,-22.5000,0.03229,-0.30614
62.5000,-17.5000,-0.02391,-0.26852
62.5000,-12.5000,-0.04790,-0.14347
62.5000,-7.5000,-0.01890,-0.08506
62.5000,-2.5000,0.02095,-0.03380
62.5000,2.5000,0.04166,-0.10033
62.5000,7.5000,0.03151,-0.55131
62.5000,12.5000,0.01220,-0.75540
62.5000,17.5000,0.03530,-0.23853
62.5000,22.5000,0.08551,0.08517
62.5000,27.5000,0.00000,0.02807
62.5000,32.5000,0.00000,0.00805
62.5000,37.5000,0.00000,0.00000
62.5000,42.5000,0.00000,0.00000
62.5000,47.5000,0.00000,0.00000
62.5000,52.5000,0.00000,0.00000
62.5000,57.5000,0.00000,0.00000
62.5000,62.5000,0.00000,0.00000
62.5000,67.5000,0.00000,0.00000
62.5000,72.5000,0.14347,0.00000
62.5000,77.5000,0.23784,0.00000
62.5000,82.5000,0.06507,0.00000
62.5000,87.5000,0.00637,0.00000
67.5000,-87.5000,0.00000,0.00000
67.5000,-82.5000,0.00000,0.00000
67.5000,-77.5000,0.00000,0.00000
67.5000,-72.5000,0.00000,0.00000
67.5000,-67.5000,-0.04142,0.00000
67.5000,-62.5000,-0.06007,0.00000
67.5000,-57.5000,-0.04178,0.00000
67.5000,-52.5000,-0.05100,0.00000
67.5000,-47.5000,-0.06878,0.00368
67.5000,-42.5000,-0.07097,0.00898
67.5000,-37.5000,-0.05511,-0.00001
67.5000,-32.5000,0.05291,-0.04088
67.5000,-27.5000,0.08847,-0.28496
67.5000,-22.5000,-0.00217,-0.59153
67.5000,-17.5000,-0.02245,-0.62479
67.5000,-12.5000,-0.02123,-0.49409
67.5000,-7.5000,-0.00640,-0.25502
67.5000,-2.5000,0.00721,-0.05467
67.5000,2.5000,0.02812,-0.07055
67.5000,7.5000,0.02221,-0.25462
67.5000,12.5000,0.02802,-0.21825
67.5000,17.5000,0.04094,0.16473
67.5000,22.5000,0.07662,0.25433
67.5000,27.5000,0.00000,0.07544
67.5000,32.5000,0.00000,0.00893
67.5000,37.5000,0.00000,0.00000
67.5000,42.5000,0.00000,0.00000
67.5000,47.5000,0.00000,0.00000
67.5000,52.5000,0.00000,0.00000
67.5000,57.5000,0.00000,0.00000
67.5000,62.5000,0.00000,0.00000
67.5000,67.5000,0.00000,0.00000
67.5000,72.5000,0.14371,0.00000
67.5000,77.5000,0.25992,0.00000
67.5000,82.5000,0.07881,0.00000
67.5000,87.5000,0.00510,0.00000
72.5000,-87.5000,0.00000,0.00000
72.5000,-82.5000,0.00000,0.00000
72.5000,-77.5000,0.00000,0.00000
72.5000,-72.5000,0.00000,0.00000
72.5000,-67.5000,-0.03317,0.00000
72.5000,-62.5000,-0.05117,0.00000
72.5000,-57.5000,-0.02993,0.00000
72.5000,-52.5000,-0.05304,0.00000
72.5000,-47.5000,-0.06620,0.00184
72.5000,-42.5000,-0.07609,0.00150
72.5000,-37.5000,-0.00812,-0.01070
72.5000,-32.5000,0.06927,0.00595
72.5000,-27.5000,0.07499,-0.12141
72.5000,-22.5000,-0.00542,-0.44164
72.5000,-17.5000,-0.02232,-0.73965
72.5000,-12.5000,-0.00208,-0.88474
72.5000,-7.5000,0.00842,-0.60346
72.5000,-2.5000,-0.00287,-0.19233
72.5000,2.5000,0.00744,-0.09205
72.5000,7.5000,-0.00091,-0.09036
72.5000,12.5000,0.02086,0.02266
72.5000,17.5000,0.02573,0.16779
72.5000,22.5000,0.00000,0.14999
72.5000,27.5000,0.00000,0.05247
72.5000,32.5000,0.00000,0.01141
72.5000,37.5000,0.00000,0.00000
72.5000,42.5000,0.00000,0.00000
72.5000,47.5000,0.00000,0.00000
72.5000,52.5000,0.00000,0.00000
72.5000,57.5000,0.00000,0.00000
72.5000,62.5000,0.00000,0.00000
72.5000,67.5000,0.09048,0.00000
72.5000,72.5000,0.00000,0.00000
72.5000,77.5000,0.20406,0.00000
72.5000,82.5000,0.10994,0.00000
72.5000,87.5000,0.00669,0.00000
77.5000,-87.5000,0.00000,0.00000
77.5000,-82.5000,0.00000,0.00000
77.5000,-77.5000,0.00000,0.00000
77.5000,-72.5000,0.00000,0.00000
77.5000,-67.5000,-0.02892,0.00000
77.5000,-62.5000,-0.02887,0.00000
77.5000,-57.5000,-0.02760,0.00000
77.5000,-52.5000,-0.01067,0.00000
77.5000,-47.5000,-0.00492,0.00000
77.5000,-42.5000,-0.02414,-0.00423
77.5000,-37.5000,0.01786,-0.01296
77.5000,-32.5000,0.06911,0.00327
77.5000,-27.5000,0.05871,-0.04864
77.5000,-22.5000,0.01451,-0.44256
77.5000,-17.5000,-0.01891,-1.02490
77.5000,-12.5000,0.02646,-1.17882
77.5000,-7.5000,0.01562,-0.73872
77.5000,-2.5000,0.00122,-0.24776
77.5000,2.5000,0.01272,-0.14309
77.5000,7.5000,-0.01166,-0.08197
77.5000,12.5000,0.00000,0.07298
77.5000,17.5000,0.00000,0.04795
77.5000,22.5000,0.00000,0.00618
77.5000,27.5000,0.00000,0.02069
77.5000,32.5000,0.00000,0.00571
77.5000,37.5000,0.00000,0.00000
77.5000,42.5000,0.00000,0.00000
77.5000,47.5000,0.00000,0.00000
77.5000,52.5000,0.00000,0.00000
77.5000,57.5000,0.00000,0.00000
77.5000,62.5000,0.00000,0.00000
77.5000,67.5000,0.00000,0.00000
77.5000,72.5000,0.00000,0.00000
77.5000,77.5000,0.15073,0.00000
77.5000,82.5000,0.10038,0.00000
77.5000,87.5000,0.00499,0.00000
82.5000,-87.5000,0.00000,0.00000
82.5000,-82.5000,0.00000,0.00000
82.5000,-77.5000,0.00000,0.00000
82.5000,-72.5000,0.00000,0.00000
82.5000,-67.5000,0.00000,0.00000
82.5000,-62.5000,-0.01005,0.00000
82.5000,-57.5000,-0.02822,0.00000
82.5000,-52.5000,-0.02884,0.00000
82.5000,-47.5000,-0.02784,0.00000
82.5000,-42.5000,0.01602,-0.00130
82.5000,-37.5000,0.02247,-0.00585
82.5000,-32.5000,0.06952,-0.05155
82.5000,-27.5000,0.06411,-0.18489
82.5000,-22.5000,0.01606,-0.57884
82.5000,-17.5000,0.00561,-1.05660
82.5000,-12.5000,0.02627,-1.01240
82.5000,-7.5000,0.03734,-0.52733
82.5000,-2.5000,0.00333,-0.14447
82.5000,2.5000,0.03189,-0.03658
82.5000,7.5000,0.02420,0.16783
82.5000,12.5000,0.00262,0.33069
82.5000,17.5000,0.00000,0.14807
82.5000,22.5000,0.00000,0.07777
82.5000,27.5000,0.00000,0.06984
82.5000,32.5000,0.00000,0.00000
82.5000,37.5000,0.00000,0.00000
82.5000,42.5000,0.00000,0.00000
82.5000,47.5000,0.00000,0.00000
82.5000,52.5000,0.00000,0.00000
82.5000,57.5000,0.00000,0.00000
82.5000,62.5000,0.00000,0.00000
82.5000,67.5000,0.00000,0.00000
82.5000,72.5000,0.00000,0.00000
82.5000,77.5000,0.12107,0.00000
82.5000,82.5000,0.06758,0.00000
82.5000,87.5000,0.00261,0.00000
87.5000,-87.5000,0.00000,0.00000
87.5000,-82.5000,0.00000,0.00000
87.5000,-77.5000,0.00000,0.00000
87.5000,-72.5000,0.00000,0.00000
87.5000,-67.5000,0.00000,0.00000
87.5000,-62.5000,-0.00162,0.00000
87.5000,-57.5000,-0.02217,0.00000
87.5000,-52.5000,-0.00475,0.00000
87.5000,-47.5000,0.02679,0.00000
87.5000,-42.5000,0.03122,0.00000
87.5000,-37.5000,0.05097,-0.01183
87.5000,-32.5000,0.09501,-0.09095
87.5000,-27.5000,0.05887,-0.20421
87.5000,-22.5000,0.03840,-0.40738
87.5000,-17.5000,0.04506,-0.65374
87.5000,-12.5000,0.04541,-0.59948
87.5000,-7.5000,0.02962,-0.30912
87.5000,-2.5000,0.00043,-0.06553
87.5000,2.5000,0.04370,0.06375
87.5000,7.5000,0.03822,0.19894
87.5000,12.5000,0.01487,0.21346
87.5000,17.5000,0.00618,0.04665
87.5000,22.5000,0.00000,0.02247
87.5000,27.5000,0.00000,0.03778
87.5000,32.5000,0.00000,-0.00076
87.5000,37.5000,0.00000,0.00000
87.5000,42.5000,0.00000,0.00000
87.5000,47.5000,0.00000,0.00000
87.5000,52.5000,0.00000,0.00000
87.5000,57.5000,0.00000,0.00000
87.5000,62.5000,0.00000,0.00000
87.5000,67.5000,0.00000,0.00000
87.5000,72.5000,0.00000,0.00000
87.5000,77.5000,0.10974,0.00000
87.5000,82.5000,0.07067,0.00000
87.5000,87.5000,0.00150,0.00000
92.5000,-87.5000,0.00000,0.00000
92.5000,-82.5000,0.00000,0.00000
92.5000,-77.5000,0.00000,0.00000
92.5000,-72.5000,0.00000,0.00000
92.5000,-67.5000,0.00000,0.00000
92.5000,-62.5000,0.00671,0.00000
92.5000,-57.5000,0.01281,0.00000
92.5000,-52.5000,0.02761,0.00000
92.5000,-47.5000,0.07102,0.00000
92.5000,-42.5000,0.07665,-0.00201
92.5000,-37.5000,0.07131,-0.01785
92.5000,-32.5000,0.12203,-0.08548
92.5000,-27.5000,0.08911,-0.13480
92.5000,-22.5000,0.05912,-0.12518
92.5000,-17.5000,0.07983,-0.23820
92.5000,-12.5000,0.05299,-0.34499
92.5000,-7.5000,0.03201,-0.20612
