Longitude,Latitude,SVD1_SST,SVD1_TCF
37.5000,47.5000,0.00000,-0.00000
37.5000,52.5000,0.00000,-0.00000
37.5000,57.5000,0.00000,-0.00000
37.5000,62.5000,0.00000,-0.00000
37.5000,67.5000,0.00000,-0.00000
37.5000,72.5000,0.70203,-0.00000
37.5000,77.5000,0.68134,-0.00000
37.5000,82.5000,0.46175,-0.00000
37.5000,87.5000,0.27266,-0.00000
42.5000,-87.5000,0.00000,-0.00000
42.5000,-82.5000,0.00000,-0.00000
42.5000,-77.5000,0.00000,-0.00000
42.5000,-72.5000,0.00000,-0.00000
42.5000,-67.5000,0.13550,-0.00000
42.5000,-62.5000,0.21350,-0.00000
42.5000,-57.5000,0.32708,-0.00012
42.5000,-52.5000,0.38041,-0.00052
42.5000,-47.5000,0.50557,-0.00310
42.5000,-42.5000,0.68048,-0.01333
42.5000,-37.5000,0.30851,-0.01117
42.5000,-32.5000,0.45527,-0.00929
42.5000,-27.5000,0.54016,-0.15830
42.5000,-22.5000,0.55388,-0.50469
42.5000,-17.5000,0.52243,-0.78662
42.5000,-12.5000,0.48106,-0.64197
42.5000,-7.5000,0.46518,-0.22467
42.5000,-2.5000,0.49822,-0.02966
42.5000,2.5000,0.00000,-0.01692
42.5000,7.5000,0.00000,-0.01055
42.5000,12.5000,0.00000,-0.01956
42.5000,17.5000,0.00000,-0.01071
42.5000,22.5000,0.00000,-0.00028
42.5000,27.5000,0.00000,-0.00000
42.5000,32.5000,0.00000,-0.00000
42.5000,37.5000,0.00000,-0.00000
42.5000,42.5000,0.00000,-0.00000
42.5000,47.5000,0.00000,-0.00000
42.5000,52.5000,0.00000,-0.00000
42.5000,57.5000,0.00000,-0.00000
42.5000,62.5000,0.00000,-0.00000
42.5000,67.5000,0.57856,-0.00000
42.5000,72.5000,0.67715,-0.00000
42.5000,77.5000,0.67210,-0.00000
42.5000,82.5000,0.42965,-0.00000
42.5000,87.5000,0.24229,-0.00000
47.5000,-87.5000,0.00000,-0.00000
47.5000,-82.5000,0.00000,-0.00000
47.5000,-77.5000,0.00000,-0.00000
47.5000,-72.5000,0.00000,-0.00000
47.5000,-67.5000,0.00000,-0.00000
47.5000,-62.5000,0.20187,-0.00000
47.5000,-57.5000,0.35227,-0.00035
47.5000,-52.5000,0.39945,-0.00156
47.5000,-47.5000,0.50606,-0.00639
47.5000,-42.5000,0.46080,-0.01051
47.5000,-37.5000,0.27297,0.00386
47.5000,-32.5000,0.46481,0.03644
47.5000,-27.5000,0.55374,-0.08492
47.5000,-22.5000,0.00000,-0.48576
47.5000,-17.5000,0.00000,-1.02492
47.5000,-12.5000,0.46455,-1.09245
47.5000,-7.5000,0.46794,-0.50266
47.5000,-2.5000,0.51300,-0.09115
47.5000,2.5000,0.52396,-0.06365
47.5000,7.5000,0.00000,-0.10439
47.5000,12.5000,0.56384,-0.10701
47.5000,17.5000,0.00000,-0.03634
47.5000,22.5000,0.00000,-0.00113
47.5000,27.5000,0.00000,-0.00145
47.5000,32.5000,0.00000,-0.00000
47.5000,37.5000,0.00000,-0.00000
47.5000,42.5000,0.00000,-0.00000
47.5000,47.5000,0.00000,-0.00000
47.5000,52.5000,0.00000,-0.00000
47.5000,57.5000,0.00000,-0.00000
47.5000,62.5000,0.00000,-0.00000
47.5000,67.5000,0.59203,-0.00000
47.5000,72.5000,0.64372,-0.00000
47.5000,77.5000,0.63967,-0.00000
47.5000,82.5000,0.38952,-0.00000
47.5000,87.5000,0.20908,-0.00000
52.5000,-87.5000,0.00000,-0.00000
52.5000,-82.5000,0.00000,-0.00000
52.5000,-77.5000,0.00000,-0.00000
52.5000,-72.5000,0.00000,-0.00000
52.5000,-67.5000,0.00000,-0.00000
52.5000,-62.5000,0.20064,0.00008
52.5000,-57.5000,0.36272,-0.00011
52.5000,-52.5000,0.39192,-0.00148
52.5000,-47.5000,0.48176,-0.00855
52.5000,-42.5000,0.41590,-0.01497
52.5000,-37.5000,0.28300,-0.01917
52.5000,-32.5000,0.47603,-0.00333
52.5000,-27.5000,0.57716,-0.09505
52.5000,-22.5000,0.46207,-0.49384
52.5000,-17.5000,0.47109,-1.28571
52.5000,-12.5000,0.46984,-1.62555
52.5000,-7.5000,0.49251,-0.90313
52.5000,-2.5000,0.52308,-0.23665
52.5000,2.5000,0.55074,-0.14802
52.5000,7.5000,0.55795,-0.22599
52.5000,12.5000,0.54990,-0.17272
52.5000,17.5000,0.00000,-0.01649
52.5000,22.5000,0.00000,0.00499
52.5000,27.5000,0.00000,-0.00924
52.5000,32.5000,0.00000,-0.00000
52.5000,37.5000,0.00000,-0.00000
52.5000,42.5000,0.00000,-0.00000
52.5000,47.5000,0.00000,-0.00000
52.5000,52.5000,0.00000,-0.00000
52.5000,57.5000,0.00000,-0.00000
52.5000,62.5000,0.00000,-0.00000
52.5000,67.5000,0.00000,-0.00000
52.5000,72.5000,0.00000,-0.00000
52.5000,77.5000,0.59196,-0.00000
52.5000,82.5000,0.34463,-0.00000
52.5000,87.5000,0.18406,-0.00000
57.5000,-87.5000,0.00000,-0.00000
57.5000,-82.5000,0.00000,-0.00000
57.5000,-77.5000,0.00000,-0.00000
57.5000,-72.5000,0.00000,-0.00000
57.5000,-67.5000,0.00000,-0.00000
57.5000,-62.5000,0.21064,0.00009
57.5000,-57.5000,0.36662,0.00001
57.5000,-52.5000,0.38983,-0.00196
57.5000,-47.5000,0.45811,-0.00980
57.5000,-42.5000,0.43312,-0.02814
57.5000,-37.5000,0.30136,-0.05952
57.5000,-32.5000,0.47468,-0.07753
57.5000,-27.5000,0.54615,-0.17947
57.5000,-22.5000,0.44133,-0.56424
57.5000,-17.5000,0.46956,-1.37345
57.5000,-12.5000,0.47672,-1.86626
57.5000,-7.5000,0.50928,-1.24840
57.5000,-2.5000,0.53183,-0.38953
57.5000,2.5000,0.56256,-0.14692
57.5000,7.5000,0.57663,-0.24469
57.5000,12.5000,0.55580,-0.16548
57.5000,17.5000,0.54775,0.00845
57.5000,22.5000,0.00000,0.00001
57.5000,27.5000,0.00000,-0.01942
57.5000,32.5000,0.00000,-0.00019
57.5000,37.5000,0.00000,-0.00000
57.5000,42.5000,0.00000,-0.00000
57.5000,47.5000,0.00000,-0.00000
57.5000,52.5000,0.00000,-0.00000
57.5000,57.5000,0.00000,-0.00000
57.5000,62.5000,0.00000,-0.00000
57.5000,67.5000,0.00000,-0.00000
57.5000,72.5000,0.58019,-0.00000
57.5000,77.5000,0.55394,-0.00000
57.5000,82.5000,0.32173,-0.00000
57.5000,87.5000,0.16864,-0.00000
62.5000,-87.5000,0.00000,-0.00000
62.5000,-82.5000,0.00000,-0.00000
62.5000,-77.5000,0.00000,-0.00000
62.5000,-72.5000,0.00000,-0.00000
62.5000,-67.5000,0.00000,-0.00000
62.5000,-62.5000,0.19680,-0.00005
62.5000,-57.5000,0.36673,-0.00097
62.5000,-52.5000,0.39925,-0.00427
62.5000,-47.5000,0.45674,-0.00836
62.5000,-42.5000,0.42549,-0.01900
62.5000,-37.5000,0.30046,-0.04010
62.5000,-32.5000,0.47191,-0.09976
62.5000,-27.5000,0.51933,-0.22356
62.5000,-22.5000,0.44075,-0.50667
62.5000,-17.5000,0.46440,-1.15964
62.5000,-12.5000,0.47575,-1.70802
62.5000,-7.5000,0.51659,-1.33259
62.5000,-2.5000,0.53314,-0.48578
62.5000,2.5000,0.56058,-0.17788
62.5000,7.5000,0.56721,-0.26619
62.5000,12.5000,0.56747,-0.16201
62.5000,17.5000,0.55077,-0.03045
62.5000,22.5000,0.52514,-0.04134
62.5000,27.5000,0.00000,-0.02668
62.5000,32.5000,0.00000,-0.00042
62.5000,37.5000,0.00000,-0.00000
62.5000,42.5000,0.00000,-0.00000
62.5000,47.5000,0.00000,-0.00000
62.5000,52.5000,0.00000,-0.00000
62.5000,57.5000,0.00000,-0.00000
62.5000,62.5000,0.00000,-0.00000
62.5000,67.5000,0.00000,-0.00000
62.5000,72.5000,0.50543,-0.00000
62.5000,77.5000,0.50696,-0.00000
62.5000,82.5000,0.30997,-0.00000
62.5000,87.5000,0.16224,-0.00000
67.5000,-87.5000,0.00000,-0.00000
67.5000,-82.5000,0.00000,-0.00000
67.5000,-77.5000,0.00000,-0.00000
67.5000,-72.5000,0.00000,-0.00000
67.5000,-67.5000,0.07269,-0.00000
67.5000,-62.5000,0.19131,-0.00006
67.5000,-57.5000,0.37219,-0.00213
67.5000,-52.5000,0.41796,-0.00388
67.5000,-47.5000,0.45207,-0.00099
67.5000,-42.5000,0.43932,0.00931
67.5000,-37.5000,0.30265,0.01266
67.5000,-32.5000,0.46833,-0.08384
67.5000,-27.5000,0.49744,-0.22670
67.5000,-22.5000,0.44773,-0.41864
67.5000,-17.5000,0.45109,-0.93690
67.5000,-12.5000,0.47173,-1.48786
67.5000,-7.5000,0.52001,-1.28260
67.5000,-2.5000,0.53080,-0.56358
67.5000,2.5000,0.54814,-0.33204
67.5000,7.5000,0.55067,-0.40122
67.5000,12.5000,0.55078,-0.20682
67.5000,17.5000,0.54754,-0.05904
67.5000,22.5000,0.52934,-0.06164
67.5000,27.5000,0.00000,-0.02835
67.5000,32.5000,0.00000,-0.00002
67.5000,37.5000,0.00000,-0.00000
67.5000,42.5000,0.00000,-0.00000
67.5000,47.5000,0.00000,-0.00000
67.5000,52.5000,0.00000,-0.00000
67.5000,57.5000,0.00000,-0.00000
67.5000,62.5000,0.00000,-0.00000
67.5000,67.5000,0.00000,-0.00000
67.5000,72.5000,0.40775,-0.00000
67.5000,77.5000,0.47594,-0.00000
67.5000,82.5000,0.31252,-0.00000
67.5000,87.5000,0.16343,-0.00000
72.5000,-87.5000,0.00000,-0.00000
72.5000,-82.5000,0.00000,-0.00000
72.5000,-77.5000,0.00000,-0.00000
72.5000,-72.5000,0.00000,-0.00000
72.5000,-67.5000,0.07402,-0.00000
72.5000,-62.5000,0.13867,-0.00031
72.5000,-57.5000,0.32807,-0.00237
72.5000,-52.5000,0.39786,-0.00025
72.5000,-47.5000,0.45653,0.00878
72.5000,-42.5000,0.42336,0.02309
72.5000,-37.5000,0.32455,0.02494
72.5000,-32.5000,0.46281,-0.04961
72.5000,-27.5000,0.48793,-0.17967
72.5000,-22.5000,0.44263,-0.36664
72.5000,-17.5000,0.43499,-0.80052
72.5000,-12.5000,0.46647,-1.39627
72.5000,-7.5000,0.51938,-1.33220
72.5000,-2.5000,0.52350,-0.62194
72.5000,2.5000,0.53499,-0.44450
72.5000,7.5000,0.53236,-0.58371
72.5000,12.5000,0.51900,-0.32659
72.5000,17.5000,0.52085,-0.06977
72.5000,22.5000,0.00000,-0.03058
72.5000,27.5000,0.00000,-0.01685
72.5000,32.5000,0.00000,0.00046
72.5000,37.5000,0.00000,-0.00000
72.5000,42.5000,0.00000,-0.00000
72.5000,47.5000,0.00000,-0.00000
72.5000,52.5000,0.00000,-0.00000
72.5000,57.5000,0.00000,-0.00000
72.5000,62.5000,0.00000,-0.00000
72.5000,67.5000,0.43618,-0.00000
72.5000,72.5000,0.00000,-0.00000
72.5000,77.5000,0.44811,-0.00000
72.5000,82.5000,0.31728,-0.00000
72.5000,87.5000,0.18111,-0.00000
77.5000,-87.5000,0.00000,-0.00000
77.5000,-82.5000,0.00000,-0.00000
77.5000,-77.5000,0.00000,-0.00000
77.5000,-72.5000,0.00000,-0.00000
77.5000,-67.5000,0.08453,-0.00000
77.5000,-62.5000,0.08633,-0.00005
77.5000,-57.5000,0.22050,0.00087
77.5000,-52.5000,0.33083,0.00449
77.5000,-47.5000,0.52355,0.01460
77.5000,-42.5000,0.48161,0.01865
77.5000,-37.5000,0.38359,0.00384
77.5000,-32.5000,0.49798,-0.02999
77.5000,-27.5000,0.47385,-0.12245
77.5000,-22.5000,0.43032,-0.33592
77.5000,-17.5000,0.41435,-0.77709
77.5000,-12.5000,0.46284,-1.39751
77.5000,-7.5000,0.51604,-1.37055
77.5000,-2.5000,0.51883,-0.61937
77.5000,2.5000,0.52310,-0.44975
77.5000,7.5000,0.52732,-0.63274
77.5000,12.5000,0.00000,-0.29517
77.5000,17.5000,0.00000,0.02899
77.5000,22.5000,0.00000,0.02930
77.5000,27.5000,0.00000,-0.00272
77.5000,32.5000,0.00000,0.00025
77.5000,37.5000,0.00000,-0.00000
77.5000,42.5000,0.00000,-0.00000
77.5000,47.5000,0.00000,-0.00000
77.5000,52.5000,0.00000,-0.00000
77.5000,57.5000,0.00000,-0.00000
77.5000,62.5000,0.00000,-0.00000
77.5000,67.5000,0.00000,-0.00000
77.5000,72.5000,0.00000,-0.00000
77.5000,77.5000,0.42266,-0.00000
77.5000,82.5000,0.33671,-0.00000
77.5000,87.5000,0.23653,-0.00000
82.5000,-87.5000,0.00000,-0.00000
82.5000,-82.5000,0.00000,-0.00000
82.5000,-77.5000,0.00000,-0.00000
82.5000,-72.5000,0.00000,0.00044
82.5000,-67.5000,0.00000,-0.00023
82.5000,-62.5000,0.10328,-0.00008
82.5000,-57.5000,0.16997,0.00486
82.5000,-52.5000,0.33015,0.00783
82.5000,-47.5000,0.59461,0.01394
82.5000,-42.5000,0.47766,0.01443
82.5000,-37.5000,0.37421,-0.00484
82.5000,-32.5000,0.55845,-0.03398
82.5000,-27.5000,0.44534,-0.10615
82.5000,-22.5000,0.42630,-0.30438
82.5000,-17.5000,0.40848,-0.75367
82.5000,-12.5000,0.45758,-1.33502
82.5000,-7.5000,0.50650,-1.27609
82.5000,-2.5000,0.51480,-0.60540
82.5000,2.5000,0.51692,-0.51043
82.5000,7.5000,0.51374,-0.61364
82.5000,12.5000,0.49831,-0.10597
82.5000,17.5000,0.00000,0.22452
82.5000,22.5000,0.00000,0.09411
82.5000,27.5000,0.00000,0.00080
82.5000,32.5000,0.00000,-0.00000
82.5000,37.5000,0.00000,-0.00000
82.5000,42.5000,0.00000,-0.00000
82.5000,47.5000,0.00000,-0.00000
82.5000,52.5000,0.00000,-0.00000
82.5000,57.5000,0.00000,-0.00000
82.5000,62.5000,0.00000,-0.00000
82.5000,67.5000,0.00000,-0.00000
82.5000,72.5000,0.00000,-0.00000
82.5000,77.5000,0.40394,-0.00000
82.5000,82.5000,0.33543,-0.00000
82.5000,87.5000,0.25027,-0.00000
87.5000,-87.5000,0.00000,-0.00000
87.5000,-82.5000,0.00000,-0.00000
87.5000,-77.5000,0.00000,-0.00000
87.5000,-72.5000,0.00000,0.00132
87.5000,-67.5000,0.00000,0.00011
87.5000,-62.5000,0.12023,-0.00140
87.5000,-57.5000,0.16876,0.00314
87.5000,-52.5000,0.36048,0.00580
87.5000,-47.5000,0.53922,0.00792
87.5000,-42.5000,0.53298,0.00852
87.5000,-37.5000,0.40250,-0.00331
87.5000,-32.5000,0.55348,-0.02575
87.5000,-27.5000,0.40677,-0.07805
87.5000,-22.5000,0.41872,-0.21335
87.5000,-17.5000,0.41863,-0.58963
87.5000,-12.5000,0.45558,-1.10358
87.5000,-7.5000,0.49662,-1.03702
87.5000,-2.5000,0.50967,-0.52785
87.5000,2.5000,0.51224,-0.53642
87.5000,7.5000,0.50303,-0.58527
87.5000,12.5000,0.50581,-0.09752
87.5000,17.5000,0.49822,0.17765
87.5000,22.5000,0.00000,0.05752
87.5000,27.5000,0.00000,-0.00939
87.5000,32.5000,0.00000,-0.00000
87.5000,37.5000,0.00000,-0.00000
87.5000,42.5000,0.00000,-0.00000
87.5000,47.5000,0.00000,-0.00000
87.5000,52.5000,0.00000,-0.00000
87.5000,57.5000,0.00000,-0.00000
87.5000,62.5000,0.00000,-0.00000
87.5000,67.5000,0.00000,-0.00000
87.5000,72.5000,0.00000,-0.00000
87.5000,77.5000,0.39165,-0.00000
87.5000,82.5000,0.29932,-0.00000
87.5000,87.5000,0.19248,-0.00000
92.5000,-87.5000,0.00000,-0.00000
92.5000,-82.5000,0.00000,-0.00000
