Longitude,Latitude,SVD1_SST,SVD1_TCF
37.5000,57.5000,0.00000,-0.00000
37.5000,62.5000,0.00000,-0.00000
37.5000,67.5000,0.00000,-0.00000
37.5000,72.5000,0.14021,-0.00000
37.5000,77.5000,0.08699,-0.00000
37.5000,82.5000,0.03045,-0.00000
37.5000,87.5000,0.02068,-0.00000
42.5000,-87.5000,0.00000,-0.00000
42.5000,-82.5000,0.00000,-0.00000
42.5000,-77.5000,0.00000,-0.00000
42.5000,-72.5000,0.00000,0.00022
42.5000,-67.5000,0.03387,0.00074
42.5000,-62.5000,0.04070,0.00111
42.5000,-57.5000,0.05454,0.00101
42.5000,-52.5000,0.05017,0.00067
42.5000,-47.5000,0.04172,0.00117
42.5000,-42.5000,0.04384,-0.00044
42.5000,-37.5000,0.07628,-0.01245
42.5000,-32.5000,0.09049,-0.01768
42.5000,-27.5000,0.10831,-0.02078
42.5000,-22.5000,0.12166,-0.05102
42.5000,-17.5000,0.12875,-0.04380
42.5000,-12.5000,0.12662,0.02239
42.5000,-7.5000,0.12950,0.04117
42.5000,-2.5000,0.13361,0.00667
42.5000,2.5000,0.00000,-0.00532
42.5000,7.5000,0.00000,-0.00215
42.5000,12.5000,0.00000,-0.00473
42.5000,17.5000,0.00000,-0.00278
42.5000,22.5000,0.00000,-0.00002
42.5000,27.5000,0.00000,0.00003
42.5000,32.5000,0.00000,0.00004
42.5000,37.5000,0.00000,0.00001
42.5000,42.5000,0.00000,-0.00000
42.5000,47.5000,0.00000,-0.00000
42.5000,52.5000,0.00000,-0.00000
42.5000,57.5000,0.00000,-0.00000
42.5000,62.5000,0.00000,-0.00000
42.5000,67.5000,0.10919,-0.00000
42.5000,72.5000,0.12096,-0.00000
42.5000,77.5000,0.08711,-0.00000
42.5000,82.5000,0.02819,-0.00000
42.5000,87.5000,0.01873,-0.00000
47.5000,-87.5000,0.00000,-0.00000
47.5000,-82.5000,0.00000,-0.00000
47.5000,-77.5000,0.00000,-0.00000
47.5000,-72.5000,0.00000,0.00005
47.5000,-67.5000,0.00000,0.00053
47.5000,-62.5000,0.04053,0.00145
47.5000,-57.5000,0.06027,0.00192
47.5000,-52.5000,0.05193,0.00153
47.5000,-47.5000,0.04469,0.00120
47.5000,-42.5000,0.03397,-0.00813
47.5000,-37.5000,0.07828,-0.02953
47.5000,-32.5000,0.08969,-0.03680
47.5000,-27.5000,0.10059,-0.03479
47.5000,-22.5000,0.00000,-0.05635
47.5000,-17.5000,0.00000,-0.05384
47.5000,-12.5000,0.12243,-0.00529
47.5000,-7.5000,0.12647,0.01012
47.5000,-2.5000,0.12631,-0.01366
47.5000,2.5000,0.12154,-0.01924
47.5000,7.5000,0.00000,-0.01177
47.5000,12.5000,0.12658,-0.01069
47.5000,17.5000,0.00000,-0.00469
47.5000,22.5000,0.00000,-0.00037
47.5000,27.5000,0.00000,-0.00116
47.5000,32.5000,0.00000,-0.00014
47.5000,37.5000,0.00000,-0.00000
47.5000,42.5000,0.00000,-0.00000
47.5000,47.5000,0.00000,-0.00000
47.5000,52.5000,0.00000,-0.00000
47.5000,57.5000,0.00000,-0.00000
47.5000,62.5000,0.00000,-0.00000
47.5000,67.5000,0.10396,-0.00000
47.5000,72.5000,0.10485,-0.00000
47.5000,77.5000,0.08281,-0.00000
47.5000,82.5000,0.01768,-0.00000
47.5000,87.5000,0.01380,-0.00000
52.5000,-87.5000,0.00000,-0.00000
52.5000,-82.5000,0.00000,-0.00000
52.5000,-77.5000,0.00000,-0.00000
52.5000,-72.5000,0.00000,-0.00000
52.5000,-67.5000,0.00000,0.00016
52.5000,-62.5000,0.03840,0.00111
52.5000,-57.5000,0.06341,0.00239
52.5000,-52.5000,0.05556,0.00218
52.5000,-47.5000,0.04759,0.00072
52.5000,-42.5000,0.04159,-0.01002
52.5000,-37.5000,0.08321,-0.02486
52.5000,-32.5000,0.08678,-0.03023
52.5000,-27.5000,0.10414,-0.04084
52.5000,-22.5000,0.10201,-0.07551
52.5000,-17.5000,0.10931,-0.09424
52.5000,-12.5000,0.11977,-0.07676
52.5000,-7.5000,0.12756,-0.05950
52.5000,-2.5000,0.12828,-0.04672
52.5000,2.5000,0.12810,-0.03079
52.5000,7.5000,0.12347,-0.01245
52.5000,12.5000,0.11505,-0.00735
52.5000,17.5000,0.00000,-0.00835
52.5000,22.5000,0.00000,-0.00590
52.5000,27.5000,0.00000,-0.00371
52.5000,32.5000,0.00000,-0.00024
52.5000,37.5000,0.00000,-0.00000
52.5000,42.5000,0.00000,-0.00000
52.5000,47.5000,0.00000,-0.00000
52.5000,52.5000,0.00000,-0.00000
52.5000,57.5000,0.00000,-0.00000
52.5000,62.5000,0.00000,-0.00000
52.5000,67.5000,0.00000,-0.00000
52.5000,72.5000,0.00000,-0.00000
52.5000,77.5000,0.06598,-0.00000
52.5000,82.5000,0.01238,-0.00000
52.5000,87.5000,0.01029,-0.00000
57.5000,-87.5000,0.00000,-0.00000
57.5000,-82.5000,0.00000,-0.00000
57.5000,-77.5000,0.00000,-0.00000
57.5000,-72.5000,0.00000,0.00001
57.5000,-67.5000,0.00000,0.00005
57.5000,-62.5000,0.04044,0.00088
57.5000,-57.5000,0.06380,0.00206
57.5000,-52.5000,0.05524,0.00107
57.5000,-47.5000,0.04020,-0.00061
57.5000,-42.5000,0.05665,-0.00105
57.5000,-37.5000,0.08053,-0.00057
57.5000,-32.5000,0.08322,-0.01369
57.5000,-27.5000,0.09887,-0.04849
57.5000,-22.5000,0.10248,-0.09934
57.5000,-17.5000,0.10676,-0.10658
57.5000,-12.5000,0.11597,-0.07285
57.5000,-7.5000,0.12509,-0.06886
57.5000,-2.5000,0.13099,-0.05594
57.5000,2.5000,0.13650,-0.02034
57.5000,7.5000,0.13450,0.00630
57.5000,12.5000,0.11931,0.01014
57.5000,17.5000,0.10787,0.00167
57.5000,22.5000,0.00000,-0.00246
57.5000,27.5000,0.00000,-0.00260
57.5000,32.5000,0.00000,0.00012
57.5000,37.5000,0.00000,-0.00000
57.5000,42.5000,0.00000,-0.00000
57.5000,47.5000,0.00000,-0.00000
57.5000,52.5000,0.00000,-0.00000
57.5000,57.5000,0.00000,-0.00000
57.5000,62.5000,0.00000,-0.00000
57.5000,67.5000,0.00000,-0.00000
57.5000,72.5000,0.06578,-0.00000
57.5000,77.5000,0.04738,-0.00000
57.5000,82.5000,0.01060,-0.00000
57.5000,87.5000,0.00826,-0.00000
62.5000,-87.5000,0.00000,-0.00000
62.5000,-82.5000,0.00000,-0.00000
62.5000,-77.5000,0.00000,-0.00000
62.5000,-72.5000,0.00000,0.00009
62.5000,-67.5000,0.00000,0.00011
62.5000,-62.5000,0.03995,0.00009
62.5000,-57.5000,0.05778,-0.00021
62.5000,-52.5000,0.04489,-0.00169
62.5000,-47.5000,0.03311,-0.00175
62.5000,-42.5000,0.04893,0.00678
62.5000,-37.5000,0.07481,0.01559
62.5000,-32.5000,0.08695,0.00079
62.5000,-27.5000,0.09780,-0.03919
62.5000,-22.5000,0.10461,-0.10067
62.5000,-17.5000,0.10502,-0.12959
62.5000,-12.5000,0.11152,-0.09963
62.5000,-7.5000,0.12341,-0.06699
62.5000,-2.5000,0.13140,-0.03648
62.5000,2.5000,0.14130,-0.00704
62.5000,7.5000,0.14025,0.01289
62.5000,12.5000,0.12828,0.02422
62.5000,17.5000,0.11054,0.02844
62.5000,22.5000,0.11075,0.02098
62.5000,27.5000,0.00000,0.00577
62.5000,32.5000,0.00000,0.00027
62.5000,37.5000,0.00000,0.00001
62.5000,42.5000,0.00000,-0.00000
62.5000,47.5000,0.00000,-0.00000
62.5000,52.5000,0.00000,-0.00000
62.5000,57.5000,0.00000,-0.00000
62.5000,62.5000,0.00000,-0.00000
62.5000,67.5000,0.00000,-0.00000
62.5000,72.5000,0.05840,-0.00000
62.5000,77.5000,0.03441,-0.00000
62.5000,82.5000,0.00956,-0.00000
62.5000,87.5000,0.00736,-0.00000
67.5000,-87.5000,0.00000,-0.00000
67.5000,-82.5000,0.00000,-0.00000
67.5000,-77.5000,0.00000,-0.00000
67.5000,-72.5000,0.00000,0.00011
67.5000,-67.5000,0.01958,-0.00055
67.5000,-62.5000,0.03541,-0.00224
67.5000,-57.5000,0.04143,-0.00311
67.5000,-52.5000,0.03601,-0.00266
67.5000,-47.5000,0.03850,0.00005
67.5000,-42.5000,0.03516,0.00747
67.5000,-37.5000,0.07244,0.01450
67.5000,-32.5000,0.08476,0.00590
67.5000,-27.5000,0.09574,-0.03458
67.5000,-22.5000,0.10176,-0.12244
67.5000,-17.5000,0.10092,-0.23324
67.5000,-12.5000,0.10683,-0.26485
67.5000,-7.5000,0.12072,-0.16643
67.5000,-2.5000,0.13089,-0.05869
67.5000,2.5000,0.14426,-0.02417
67.5000,7.5000,0.14027,-0.00779
67.5000,12.5000,0.12962,0.00819
67.5000,17.5000,0.11710,0.02234
67.5000,22.5000,0.11220,0.02805
67.5000,27.5000,0.00000,0.01174
67.5000,32.5000,0.00000,0.00019
67.5000,37.5000,0.00000,-0.00000
67.5000,42.5000,0.00000,-0.00000
67.5000,47.5000,0.00000,-0.00000
67.5000,52.5000,0.00000,-0.00000
67.5000,57.5000,0.00000,-0.00000
67.5000,62.5000,0.00000,-0.00000
67.5000,67.5000,0.00000,-0.00000
67.5000,72.5000,0.04511,-0.00000
67.5000,77.5000,0.03253,-0.00000
67.5000,82.5000,0.01216,-0.00000
67.5000,87.5000,0.00728,-0.00000
72.5000,-87.5000,0.00000,-0.00000
72.5000,-82.5000,0.00000,-0.00000
72.5000,-77.5000,0.00000,-0.00000
72.5000,-72.5000,0.00000,-0.00013
72.5000,-67.5000,0.01991,-0.00118
72.5000,-62.5000,0.03013,-0.00249
72.5000,-57.5000,0.03585,-0.00150
72.5000,-52.5000,0.03714,-0.00024
72.5000,-47.5000,0.03252,0.00133
72.5000,-42.5000,0.03561,0.00479
72.5000,-37.5000,0.07631,0.00436
72.5000,-32.5000,0.07967,-0.01082
72.5000,-27.5000,0.09546,-0.04675
72.5000,-22.5000,0.09660,-0.13966
72.5000,-17.5000,0.09671,-0.32209
72.5000,-12.5000,0.10151,-0.42548
72.5000,-7.5000,0.11349,-0.28691
72.5000,-2.5000,0.13003,-0.10550
72.5000,2.5000,0.14370,-0.05794
72.5000,7.5000,0.13893,-0.04347
72.5000,12.5000,0.12991,-0.01572
72.5000,17.5000,0.12035,0.00198
72.5000,22.5000,0.00000,0.01239
72.5000,27.5000,0.00000,0.00730
72.5000,32.5000,0.00000,0.00027
72.5000,37.5000,0.00000,-0.00002
72.5000,42.5000,0.00000,-0.00000
72.5000,47.5000,0.00000,-0.00000
72.5000,52.5000,0.00000,-0.00000
72.5000,57.5000,0.00000,-0.00000
72.5000,62.5000,0.00000,-0.00000
72.5000,67.5000,0.05611,-0.00000
72.5000,72.5000,0.00000,-0.00000
72.5000,77.5000,0.03486,-0.00000
72.5000,82.5000,0.01363,-0.00000
72.5000,87.5000,0.00808,-0.00000
77.5000,-87.5000,0.00000,-0.00000
77.5000,-82.5000,0.00000,-0.00000
77.5000,-77.5000,0.00000,-0.00000
77.5000,-72.5000,0.00000,-0.00024
77.5000,-67.5000,0.02118,-0.00097
77.5000,-62.5000,0.02772,-0.00055
77.5000,-57.5000,0.03632,0.00170
77.5000,-52.5000,0.03438,0.00134
77.5000,-47.5000,0.02183,0.00055
77.5000,-42.5000,0.03403,0.00317
77.5000,-37.5000,0.07175,-0.00151
77.5000,-32.5000,0.07754,-0.02310
77.5000,-27.5000,0.08677,-0.04994
77.5000,-22.5000,0.08893,-0.13291
77.5000,-17.5000,0.09253,-0.33630
77.5000,-12.5000,0.09652,-0.47408
77.5000,-7.5000,0.10833,-0.33312
77.5000,-2.5000,0.12949,-0.11788
77.5000,2.5000,0.13936,-0.06224
77.5000,7.5000,0.13268,-0.05608
77.5000,12.5000,0.00000,-0.01961
77.5000,17.5000,0.00000,0.00182
77.5000,22.5000,0.00000,0.00315
77.5000,27.5000,0.00000,0.00033
77.5000,32.5000,0.00000,0.00010
77.5000,37.5000,0.00000,-0.00001
77.5000,42.5000,0.00000,-0.00000
77.5000,47.5000,0.00000,-0.00000
77.5000,52.5000,0.00000,-0.00000
77.5000,57.5000,0.00000,-0.00000
77.5000,62.5000,0.00000,-0.00000
77.5000,67.5000,0.00000,-0.00000
77.5000,72.5000,0.00000,-0.00000
77.5000,77.5000,0.03057,-0.00000
77.5000,82.5000,0.01476,-0.00000
77.5000,87.5000,0.01036,-0.00000
82.5000,-87.5000,0.00000,-0.00000
82.5000,-82.5000,0.00000,-0.00000
82.5000,-77.5000,0.00000,-0.00000
82.5000,-72.5000,0.00000,-0.00004
82.5000,-67.5000,0.00000,-0.00087
82.5000,-62.5000,0.02726,-0.00004
82.5000,-57.5000,0.03193,0.00263
82.5000,-52.5000,0.03443,0.00140
82.5000,-47.5000,0.02147,0.00008
82.5000,-42.5000,0.02990,0.00192
82.5000,-37.5000,0.07496,-0.00234
82.5000,-32.5000,0.08174,-0.01768
82.5000,-27.5000,0.08919,-0.03920
82.5000,-22.5000,0.08788,-0.11304
82.5000,-17.5000,0.08624,-0.27927
82.5000,-12.5000,0.09134,-0.41271
82.5000,-7.5000,0.10676,-0.31922
82.5000,-2.5000,0.12593,-0.10878
82.5000,2.5000,0.13412,-0.01976
82.5000,7.5000,0.12915,-0.00483
82.5000,12.5000,0.12313,0.00574
82.5000,17.5000,0.00000,0.00898
82.5000,22.5000,0.00000,0.01135
82.5000,27.5000,0.00000,0.00389
82.5000,32.5000,0.00000,-0.00006
82.5000,37.5000,0.00000,-0.00000
82.5000,42.5000,0.00000,-0.00000
82.5000,47.5000,0.00000,-0.00000
82.5000,52.5000,0.00000,-0.00000
82.5000,57.5000,0.00000,-0.00000
82.5000,62.5000,0.00000,-0.00000
82.5000,67.5000,0.00000,-0.00000
82.5000,72.5000,0.00000,-0.00000
82.5000,77.5000,0.02671,-0.00000
82.5000,82.5000,0.01404,-0.00000
82.5000,87.5000,0.01202,-0.00000
87.5000,-87.5000,0.00000,-0.00000
87.5000,-82.5000,0.00000,-0.00000
87.5000,-77.5000,0.00000,-0.00000
87.5000,-72.5000,0.00000,-0.00001
87.5000,-67.5000,0.00000,-0.00087
87.5000,-62.5000,0.02452,-0.00019
87.5000,-57.5000,0.03030,0.00241
87.5000,-52.5000,0.03460,0.00167
87.5000,-47.5000,0.02540,-0.00004
87.5000,-42.5000,0.03303,-0.00047
87.5000,-37.5000,0.07053,-0.00383
87.5000,-32.5000,0.09375,-0.01110
87.5000,-27.5000,0.09498,-0.02794
87.5000,-22.5000,0.08733,-0.07915
87.5000,-17.5000,0.08050,-0.15783
87.5000,-12.5000,0.09114,-0.22911
87.5000,-7.5000,0.10780,-0.20050
87.5000,-2.5000,0.12156,-0.07112
87.5000,2.5000,0.12883,0.02364
87.5000,7.5000,0.13045,0.06668
87.5000,12.5000,0.12606,0.04902
87.5000,17.5000,0.12583,0.01257
87.5000,22.5000,0.00000,0.01616
87.5000,27.5000,0.00000,0.01044
87.5000,32.5000,0.00000,-0.00000
87.5000,37.5000,0.00000,-0.00000
87.5000,42.5000,0.00000,-0.00000
87.5000,47.5000,0.00000,-0.00000
87.5000,52.5000,0.00000,-0.00000
87.5000,57.5000,0.00000,-0.00000
87.5000,62.5000,0.00000,-0.00000
87.5000,67.5000,0.00000,-0.00000
87.5000,72.5000,0.00000,-0.00000
87.5000,77.5000,0.02209,-0.00000
87.5000,82.5000,0.01247,-0.00000
87.5000,87.5000,0.01060,-0.00000
92.5000,-87.5000,0.00000,-0.00000
92.5000,-82.5000,0.00000,-0.00000
92.5000,-77.5000,0.00000,-0.00000
92.5000,-72.5000,0.00000,-0.00012
92.5000,-67.5000,0.00000,-0.00000
92.5000,-62.5000,0.02503,0.00110
92.5000,-57.5000,0.03035,0.00170
