Longitude,Latitude,Data
57.5000,-57.5000,-0.00040
57.5000,-52.5000,-0.00098
57.5000,-47.5000,-0.00289
57.5000,-42.5000,-0.00553
57.5000,-37.5000,-0.00937
57.5000,-32.5000,-0.01755
57.5000,-27.5000,-0.03308
57.5000,-22.5000,-0.06322
57.5000,-17.5000,-0.11196
57.5000,-12.5000,-0.14412
57.5000,-7.5000,-0.10677
57.5000,-2.5000,-0.04055
57.5000,2.5000,-0.01827
57.5000,7.5000,-0.01154
57.5000,12.5000,0.01162
57.5000,17.5000,0.01948
57.5000,22.5000,0.00802
57.5000,27.5000,0.00098
57.5000,32.5000,0.00006
57.5000,37.5000,-0.00000
57.5000,42.5000,-0.00000
57.5000,47.5000,-0.00000
57.5000,52.5000,-0.00000
57.5000,57.5000,-0.00000
57.5000,62.5000,-0.00000
57.5000,67.5000,-0.00000
57.5000,72.5000,-0.00000
57.5000,77.5000,-0.00000
57.5000,82.5000,-0.00000
57.5000,87.5000,-0.00000
62.5000,-87.5000,-0.00000
62.5000,-82.5000,-0.00000
62.5000,-77.5000,-0.00000
62.5000,-72.5000,-0.00000
62.5000,-67.5000,0.00014
62.5000,-62.5000,0.00011
62.5000,-57.5000,-0.00059
62.5000,-52.5000,-0.00127
62.5000,-47.5000,-0.00362
62.5000,-42.5000,-0.00622
62.5000,-37.5000,-0.00929
62.5000,-32.5000,-0.01609
62.5000,-27.5000,-0.02985
62.5000,-22.5000,-0.07327
62.5000,-17.5000,-0.14498
62.5000,-12.5000,-0.18208
62.5000,-7.5000,-0.13478
62.5000,-2.5000,-0.05677
62.5000,2.5000,-0.04156
62.5000,7.5000,-0.04943
62.5000,12.5000,-0.00617
62.5000,17.5000,0.03122
62.5000,22.5000,0.02158
62.5000,27.5000,0.00467
62.5000,32.5000,-0.00001
62.5000,37.5000,-0.00000
62.5000,42.5000,-0.00000
62.5000,47.5000,-0.00000
62.5000,52.5000,-0.00000
62.5000,57.5000,-0.00000
62.5000,62.5000,-0.00000
62.5000,67.5000,-0.00000
62.5000,72.5000,-0.00000
62.5000,77.5000,-0.00000
62.5000,82.5000,-0.00000
62.5000,87.5000,-0.00000
67.5000,-87.5000,-0.00000
67.5000,-82.5000,-0.00000
67.5000,-77.5000,-0.00000
67.5000,-72.5000,-0.00000
67.5000,-67.5000,-0.00002
67.5000,-62.5000,-0.00028
67.5000,-57.5000,-0.00111
67.5000,-52.5000,-0.00203
67.5000,-47.5000,-0.00393
67.5000,-42.5000,-0.00471
67.5000,-37.5000,-0.00398
67.5000,-32.5000,-0.00871
67.5000,-27.5000,-0.02097
67.5000,-22.5000,-0.05959
67.5000,-17.5000,-0.14207
67.5000,-12.5000,-0.20154
67.5000,-7.5000,-0.15624
67.5000,-2.5000,-0.06689
67.5000,2.5000,-0.05179
67.5000,7.5000,-0.07355
67.5000,12.5000,-0.02938
67.5000,17.5000,0.03027
67.5000,22.5000,0.02889
67.5000,27.5000,0.00656
67.5000,32.5000,0.00013
67.5000,37.5000,-0.00000
67.5000,42.5000,-0.00000
67.5000,47.5000,-0.00000
67.5000,52.5000,-0.00000
67.5000,57.5000,-0.00000
67.5000,62.5000,-0.00000
67.5000,67.5000,-0.00000
67.5000,72.5000,-0.00000
67.5000,77.5000,-0.00000
67.5000,82.5000,-0.00000
67.5000,87.5000,-0.00000
72.5000,-87.5000,-0.00000
72.5000,-82.5000,-0.00000
72.5000,-77.5000,-0.00000
72.5000,-72.5000,-0.00002
72.5000,-67.5000,-0.00011
72.5000,-62.5000,-0.00059
72.5000,-57.5000,-0.00196
72.5000,-52.5000,-0.00344
72.5000,-47.5000,-0.00404
72.5000,-42.5000,-0.00270
72.5000,-37.5000,-0.00052
72.5000,-32.5000,-0.00327
72.5000,-27.5000,-0.01191
72.5000,-22.5000,-0.03760
72.5000,-17.5000,-0.11373
72.5000,-12.5000,-0.19489
72.5000,-7.5000,-0.16691
72.5000,-2.5000,-0.07524
72.5000,2.5000,-0.05735
72.5000,7.5000,-0.07939
72.5000,12.5000,-0.04292
72.5000,17.5000,0.01205
72.5000,22.5000,0.01845
72.5000,27.5000,0.00447
72.5000,32.5000,0.00038
72.5000,37.5000,-0.00000
72.5000,42.5000,-0.00000
72.5000,47.5000,-0.00000
72.5000,52.5000,-0.00000
72.5000,57.5000,-0.00000
72.5000,62.5000,-0.00000
72.5000,67.5000,-0.00000
72.5000,72.5000,-0.00000
72.5000,77.5000,-0.00000
72.5000,82.5000,-0.00000
72.5000,87.5000,-0.00000
77.5000,-87.5000,-0.00000
77.5000,-82.5000,-0.00000
77.5000,-77.5000,-0.00000
77.5000,-72.5000,-0.00003
77.5000,-67.5000,-0.00016
77.5000,-62.5000,-0.00077
77.5000,-57.5000,-0.00261
77.5000,-52.5000,-0.00466
77.5000,-47.5000,-0.00426
77.5000,-42.5000,-0.00266
77.5000,-37.5000,-0.00180
77.5000,-32.5000,-0.00220
77.5000,-27.5000,-0.00573
77.5000,-22.5000,-0.02182
77.5000,-17.5000,-0.08080
77.5000,-12.5000,-0.16723
77.5000,-7.5000,-0.16432
77.5000,-2.5000,-0.08410
77.5000,2.5000,-0.07261
77.5000,7.5000,-0.09043
77.5000,12.5000,-0.05028
77.5000,17.5000,-0.00173
77.5000,22.5000,0.01108
77.5000,27.5000,0.00466
77.5000,32.5000,0.00053
77.5000,37.5000,-0.00000
77.5000,42.5000,-0.00000
77.5000,47.5000,-0.00000
77.5000,52.5000,-0.00000
77.5000,57.5000,-0.00000
77.5000,62.5000,-0.00000
77.5000,67.5000,-0.00000
77.5000,72.5000,-0.00000
77.5000,77.5000,-0.00000
77.5000,82.5000,-0.00000
77.5000,87.5000,-0.00000
82.5000,-87.5000,-0.00000
82.5000,-82.5000,-0.00000
82.5000,-77.5000,-0.00000
82.5000,-72.5000,-0.00002
82.5000,-67.5000,-0.00030
82.5000,-62.5000,-0.00128
82.5000,-57.5000,-0.00314
82.5000,-52.5000,-0.00487
82.5000,-47.5000,-0.00415
82.5000,-42.5000,-0.00332
82.5000,-37.5000,-0.00312
82.5000,-32.5000,-0.00158
82.5000,-27.5000,-0.00284
82.5000,-22.5000,-0.01413
82.5000,-17.5000,-0.05174
82.5000,-12.5000,-0.12118
82.5000,-7.5000,-0.13474
82.5000,-2.5000,-0.07920
82.5000,2.5000,-0.08316
82.5000,7.5000,-0.10716
82.5000,12.5000,-0.06688
82.5000,17.5000,-0.01491
82.5000,22.5000,0.00778
82.5000,27.5000,0.00581
82.5000,32.5000,0.00046
82.5000,37.5000,-0.00000
82.5000,42.5000,-0.00000
82.5000,47.5000,-0.00000
82.5000,52.5000,-0.00000
82.5000,57.5000,-0.00000
82.5000,62.5000,-0.00000
82.5000,67.5000,-0.00000
82.5000,72.5000,-0.00000
82.5000,77.5000,-0.00000
82.5000,82.5000,-0.00000
82.5000,87.5000,-0.00000
87.5000,-87.5000,-0.00000
87.5000,-82.5000,-0.00000
87.5000,-77.5000,-0.00000
87.5000,-72.5000,-0.00002
87.5000,-67.5000,-0.00043
87.5000,-62.5000,-0.00179
87.5000,-57.5000,-0.00339
87.5000,-52.5000,-0.00388
87.5000,-47.5000,-0.00296
87.5000,-42.5000,-0.00256
87.5000,-37.5000,-0.00228
87.5000,-32.5000,-0.00097
87.5000,-27.5000,-0.00155
87.5000,-22.5000,-0.01058
87.5000,-17.5000,-0.04171
87.5000,-12.5000,-0.09095
87.5000,-7.5000,-0.09544
87.5000,-2.5000,-0.05630
87.5000,2.5000,-0.06733
87.5000,7.5000,-0.09987
87.5000,12.5000,-0.08100
87.5000,17.5000,-0.03481
87.5000,22.5000,-0.00224
87.5000,27.5000,0.00360
87.5000,32.5000,0.00021
87.5000,37.5000,-0.00000
87.5000,42.5000,-0.00000
87.5000,47.5000,-0.00000
87.5000,52.5000,-0.00000
87.5000,57.5000,-0.00000
87.5000,62.5000,-0.00000
87.5000,67.5000,-0.00000
87.5000,72.5000,-0.00000
87.5000,77.5000,-0.00000
87.5000,82.5000,-0.00000
87.5000,87.5000,-0.00000
92.5000,-87.5000,-0.00000
92.5000,-82.5000,-0.00000
92.5000,-77.5000,-0.00000
92.5000,-72.5000,-0.00001
92.5000,-67.5000,-0.00046
92.5000,-62.5000,-0.00184
92.5000,-57.5000,-0.00299
92.5000,-52.5000,-0.00287
92.5000,-47.5000,-0.00210
92.5000,-42.5000,-0.00141
92.5000,-37.5000,-0.00117
92.5000,-32.5000,-0.00169
92.5000,-27.5000,-0.00362
92.5000,-22.5000,-0.01772
92.5000,-17.5000,-0.06161
92.5000,-12.5000,-0.09989
92.5000,-7.5000,-0.07537
92.5000,-2.5000,-0.03085
92.5000,2.5000,-0.03334
92.5000,7.5000,-0.06189
92.5000,12.5000,-0.06598
92.5000,17.5000,-0.03608
92.5000,22.5000,-0.00747
92.5000,27.5000,0.00017
92.5000,32.5000,0.00004
92.5000,37.5000,-0.00000
92.5000,42.5000,-0.00000
92.5000,47.5000,-0.00000
92.5000,52.5000,-0.00000
92.5000,57.5000,-0.00000
92.5000,62.5000,-0.00000
92.5000,67.5000,-0.00000
92.5000,72.5000,-0.00000
92.5000,77.5000,-0.00000
92.5000,82.5000,-0.00000
92.5000,87.5000,-0.00000
97.5000,-87.5000,-0.00000
97.5000,-82.5000,-0.00000
97.5000,-77.5000,-0.00000
97.5000,-72.5000,-0.00000
97.5000,-67.5000,-0.00016
97.5000,-62.5000,-0.00100
97.5000,-57.5000,-0.00204
97.5000,-52.5000,-0.00245
97.5000,-47.5000,-0.00194
97.5000,-42.5000,-0.00073
97.5000,-37.5000,-0.00045
97.5000,-32.5000,-0.00155
97.5000,-27.5000,-0.00702
97.5000,-22.5000,-0.03062
97.5000,-17.5000,-0.08325
97.5000,-12.5000,-0.11194
97.5000,-7.5000,-0.06798
97.5000,-2.5000,-0.01741
97.5000,2.5000,-0.01320
97.5000,7.5000,-0.02771
97.5000,12.5000,-0.02891
97.5000,17.5000,-0.01366
97.5000,22.5000,-0.00263
97.5000,27.5000,-0.00050
97.5000,32.5000,0.00001
97.5000,37.5000,-0.00000
97.5000,42.5000,-0.00000
97.5000,47.5000,-0.00000
97.5000,52.5000,-0.00000
97.5000,57.5000,-0.00000
97.5000,62.5000,-0.00000
97.5000,67.5000,-0.00000
97.5000,72.5000,-0.00000
97.5000,77.5000,-0.00000
97.5000,82.5000,-0.00000
97.5000,87.5000,-0.00000
102.5000,-87.5000,-0.00000
102.5000,-82.5000,-0.00000
102.5000,-77.5000,-0.00000
102.5000,-72.5000,0.00002
102.5000,-67.5000,0.00026
102.5000,-62.5000,-0.00008
102.5000,-57.5000,-0.00139
102.5000,-52.5000,-0.00207
102.5000,-47.5000,-0.00134
102.5000,-42.5000,-0.00035
102.5000,-37.5000,-0.00035
102.5000,-32.5000,-0.00121
102.5000,-27.5000,-0.01153
102.5000,-22.5000,-0.04014
102.5000,-17.5000,-0.08209
102.5000,-12.5000,-0.09640
102.5000,-7.5000,-0.05455
102.5000,-2.5000,-0.01274
102.5000,2.5000,-0.01202
102.5000,7.5000,-0.01999
102.5000,12.5000,-0.01381
102.5000,17.5000,-0.00438
102.5000,22.5000,0.00089
102.5000,27.5000,0.00145
102.5000,32.5000,0.00003
102.5000,37.5000,-0.00000
102.5000,42.5000,-0.00000
102.5000,47.5000,-0.00000
102.5000,52.5000,-0.00000
102.5000,57.5000,-0.00000
102.5000,62.5000,-0.00000
102.5000,67.5000,-0.00000
102.5000,72.5000,-0.00000
102.5000,77.5000,-0.00000
102.5000,82.5000,-0.00000
102.5000,87.5000,-0.00000
107.5000,-87.5000,-0.00000
107.5000,-82.5000,-0.00000
107.5000,-77.5000,-0.00000
107.5000,-72.5000,0.00005
107.5000,-67.5000,0.00017
107.5000,-62.5000,-0.00025
107.5000,-57.5000,-0.00133
107.5000,-52.5000,-0.00147
107.5000,-47.5000,-0.00042
107.5000,-42.5000,-0.00005
107.5000,-37.5000,-0.00042
107.5000,-32.5000,-0.00067
107.5000,-27.5000,-0.01072
107.5000,-22.5000,-0.04149
107.5000,-17.5000,-0.08117
107.5000,-12.5000,-0.08557
107.5000,-7.5000,-0.04227
107.5000,-2.5000,-0.00858
107.5000,2.5000,-0.01616
107.5000,7.5000,-0.04121
107.5000,12.5000,-0.04604
107.5000,17.5000,-0.01803
107.5000,22.5000,0.00747
107.5000,27.5000,0.00690
107.5000,32.5000,0.00043
107.5000,37.5000,-0.00009
107.5000,42.5000,-0.00000
107.5000,47.5000,-0.00000
107.5000,52.5000,-0.00000
107.5000,57.5000,-0.00000
107.5000,62.5000,-0.00000
107.5000,67.5000,-0.00000
107.5000,72.5000,-0.00000
107.5000,77.5000,-0.00000
107.5000,82.5000,-0.00000
107.5000,87.5000,-0.00000
112.5000,-87.5000,-0.00000
112.5000,-82.5000,-0.00000
112.5000,-77.5000,-0.00000
112.5000,-72.5000,0.00005
112.5000,-67.5000,-0.00017
112.5000,-62.5000,-0.00082
112.5000,-57.5000,-0.00132
112.5000,-52.5000,-0.00089
112.5000,-47.5000,-0.00005
112.5000,-42.5000,-0.00011
112.5000,-37.5000,-0.00032
112.5000,-32.5000,0.00021
112.5000,-27.5000,-0.00446
112.5000,-22.5000,-0.03449
112.5000,-17.5000,-0.08218
112.5000,-12.5000,-0.08582
112.5000,-7.5000,-0.03894
112.5000,-2.5000,-0.00622
112.5000,2.5000,-0.01815
112.5000,7.5000,-0.06076
112.5000,12.5000,-0.06783
112.5000,17.5000,-0.01353
112.5000,22.5000,0.02208
112.5000,27.5000,0.01264
112.5000,32.5000,0.00143
112.5000,37.5000,-0.00018
112.5000,42.5000,-0.00001
112.5000,47.5000,-0.00001
112.5000,52.5000,-0.00000
112.5000,57.5000,-0.00000
112.5000,62.5000,-0.00000
112.5000,67.5000,-0.00000
112.5000,72.5000,-0.00000
112.5000,77.5000,-0.00000
112.5000,82.5000,-0.00000
112.5000,87.5000,-0.00000
117.5000,-87.5000,-0.00000
117.5000,-82.5000,-0.00000
117.5000,-77.5000,-0.00000
117.5000,-72.5000,0.00001
117.5000,-67.5000,-0.00018
117.5000,-62.5000,-0.00073
117.5000,-57.5000,-0.00100
117.5000,-52.5000,-0.00044
117.5000,-47.5000,-0.00023
117.5000,-42.5000,-0.00075
117.5000,-37.5000,-0.00070
117.5000,-32.5000,-0.00011
117.5000,-27.5000,-0.00237
117.5000,-22.5000,-0.02448
117.5000,-17.5000,-0.06101
117.5000,-12.5000,-0.06543
117.5000,-7.5000,-0.03334
117.5000,-2.5000,-0.00772
117.5000,2.5000,-0.01722
117.5000,7.5000,-0.05025
117.5000,12.5000,-0.05067
117.5000,17.5000,-0.00624
117.5000,22.5000,0.02519
117.5000,27.5000,0.02040
