Longitude,Latitude,Data
97.5000,-42.5000,0.00045
97.5000,-37.5000,0.00022
97.5000,-32.5000,-0.00161
97.5000,-27.5000,-0.01073
97.5000,-22.5000,-0.03312
97.5000,-17.5000,-0.05139
97.5000,-12.5000,-0.04013
97.5000,-7.5000,-0.01462
97.5000,-2.5000,-0.00164
97.5000,2.5000,0.00117
97.5000,7.5000,0.00013
97.5000,12.5000,-0.00385
97.5000,17.5000,-0.00542
97.5000,22.5000,-0.00284
97.5000,27.5000,-0.00049
97.5000,32.5000,0.00000
97.5000,37.5000,0.00000
97.5000,42.5000,0.00000
97.5000,47.5000,0.00000
97.5000,52.5000,0.00000
97.5000,57.5000,0.00000
97.5000,62.5000,0.00000
97.5000,67.5000,0.00000
97.5000,72.5000,0.00000
97.5000,77.5000,0.00000
97.5000,82.5000,0.00000
97.5000,87.5000,0.00000
102.5000,-87.5000,0.00000
102.5000,-82.5000,0.00000
102.5000,-77.5000,0.00000
102.5000,-72.5000,0.00001
102.5000,-67.5000,0.00012
102.5000,-62.5000,0.00029
102.5000,-57.5000,0.00031
102.5000,-52.5000,0.00032
102.5000,-47.5000,0.00041
102.5000,-42.5000,0.00034
102.5000,-37.5000,-0.00046
102.5000,-32.5000,-0.00420
102.5000,-27.5000,-0.01720
102.5000,-22.5000,-0.04668
102.5000,-17.5000,-0.06367
102.5000,-12.5000,-0.03957
102.5000,-7.5000,-0.01001
102.5000,-2.5000,-0.00114
102.5000,2.5000,-0.00046
102.5000,7.5000,-0.00065
102.5000,12.5000,-0.00326
102.5000,17.5000,-0.00622
102.5000,22.5000,-0.00396
102.5000,27.5000,-0.00065
102.5000,32.5000,-0.00000
102.5000,37.5000,0.00000
102.5000,42.5000,0.00000
102.5000,47.5000,0.00000
102.5000,52.5000,0.00000
102.5000,57.5000,0.00000
102.5000,62.5000,0.00000
102.5000,67.5000,0.00000
102.5000,72.5000,0.00000
102.5000,77.5000,0.00000
102.5000,82.5000,0.00000
102.5000,87.5000,0.00000
107.5000,-87.5000,0.00000
107.5000,-82.5000,0.00000
107.5000,-77.5000,0.00000
107.5000,-72.5000,0.00001
107.5000,-67.5000,0.00009
107.5000,-62.5000,0.00028
107.5000,-57.5000,0.00033
107.5000,-52.5000,0.00025
107.5000,-47.5000,0.00016
107.5000,-42.5000,-0.00017
107.5000,-37.5000,-0.00147
107.5000,-32.5000,-0.00668
107.5000,-27.5000,-0.02250
107.5000,-22.5000,-0.06079
107.5000,-17.5000,-0.08413
107.5000,-12.5000,-0.05041
107.5000,-7.5000,-0.01066
107.5000,-2.5000,-0.00090
107.5000,2.5000,-0.00214
107.5000,7.5000,-0.00876
107.5000,12.5000,-0.02308
107.5000,17.5000,-0.03097
107.5000,22.5000,-0.01846
107.5000,27.5000,-0.00372
107.5000,32.5000,0.00001
107.5000,37.5000,0.00001
107.5000,42.5000,0.00000
107.5000,47.5000,0.00000
107.5000,52.5000,0.00000
107.5000,57.5000,0.00000
107.5000,62.5000,0.00000
107.5000,67.5000,0.00000
107.5000,72.5000,0.00000
107.5000,77.5000,0.00000
107.5000,82.5000,0.00000
107.5000,87.5000,0.00000
112.5000,-87.5000,0.00000
112.5000,-82.5000,0.00000
112.5000,-77.5000,0.00000
112.5000,-72.5000,0.00001
112.5000,-67.5000,0.00011
112.5000,-62.5000,0.00031
112.5000,-57.5000,0.00031
112.5000,-52.5000,0.00003
112.5000,-47.5000,-0.00023
112.5000,-42.5000,-0.00066
112.5000,-37.5000,-0.00184
112.5000,-32.5000,-0.00590
112.5000,-27.5000,-0.01967
112.5000,-22.5000,-0.06064
112.5000,-17.5000,-0.09530
112.5000,-12.5000,-0.06648
112.5000,-7.5000,-0.01769
112.5000,-2.5000,-0.00118
112.5000,2.5000,-0.00290
112.5000,7.5000,-0.01824
112.5000,12.5000,-0.05398
112.5000,17.5000,-0.07564
112.5000,22.5000,-0.04942
112.5000,27.5000,-0.01275
112.5000,32.5000,-0.00076
112.5000,37.5000,-0.00038
112.5000,42.5000,-0.00014
112.5000,47.5000,0.00000
112.5000,52.5000,0.00000
112.5000,57.5000,0.00000
112.5000,62.5000,0.00000
112.5000,67.5000,0.00000
112.5000,72.5000,0.00000
112.5000,77.5000,0.00000
112.5000,82.5000,0.00000
112.5000,87.5000,0.00000
117.5000,-87.5000,0.00000
117.5000,-82.5000,0.00000
117.5000,-77.5000,0.00000
117.5000,-72.5000,0.00000
117.5000,-67.5000,0.00008
117.5000,-62.5000,0.00023
117.5000,-57.5000,0.00021
117.5000,-52.5000,-0.00010
117.5000,-47.5000,-0.00040
117.5000,-42.5000,-0.00073
117.5000,-37.5000,-0.00137
117.5000,-32.5000,-0.00316
117.5000,-27.5000,-0.01032
117.5000,-22.5000,-0.04186
117.5000,-17.5000,-0.08288
117.5000,-12.5000,-0.07250
117.5000,-7.5000,-0.02524
117.5000,-2.5000,-0.00189
117.5000,2.5000,-0.00246
117.5000,7.5000,-0.02043
117.5000,12.5000,-0.07087
117.5000,17.5000,-0.11005
117.5000,22.5000,-0.07875
117.5000,27.5000,-0.02307
117.5000,32.5000,-0.00200
117.5000,37.5000,-0.00089
117.5000,42.5000,-0.00041
117.5000,47.5000,0.00001
117.5000,52.5000,0.00000
117.5000,57.5000,0.00000
117.5000,62.5000,0.00000
117.5000,67.5000,0.00000
117.5000,72.5000,0.00000
117.5000,77.5000,0.00000
117.5000,82.5000,0.00000
117.5000,87.5000,0.00000
122.5000,-87.5000,0.00000
122.5000,-82.5000,0.00000
122.5000,-77.5000,0.00000
122.5000,-72.5000,-0.00000
122.5000,-67.5000,0.00004
122.5000,-62.5000,0.00014
122.5000,-57.5000,0.00013
122.5000,-52.5000,-0.00013
122.5000,-47.5000,-0.00038
